Time(s),CO (MCS),Ethanol (MCS),VOC (MCS),NO2 (GM),Ethanol (GM),VOC (GM),CO (GM)
405.70000000000005,2.452,1.591,0.694,0.768,0.538,0.122,0.056
405.8,2.452,1.591,0.694,0.768,0.538,0.122,0.056
405.90000000000003,2.452,1.591,0.694,0.768,0.539,0.122,0.056
406.0,2.452,1.591,0.694,0.768,0.538,0.122,0.056
406.1,2.452,1.591,0.694,0.768,0.538,0.122,0.056
406.20000000000005,2.452,1.591,0.694,0.768,0.538,0.122,0.056
406.3,2.452,1.591,0.694,0.768,0.538,0.123,0.056
406.40000000000003,2.452,1.591,0.694,0.769,0.538,0.123,0.056
406.5,2.452,1.591,0.694,0.768,0.539,0.123,0.056
406.6,2.452,1.591,0.694,0.769,0.538,0.123,0.055
406.70000000000005,2.452,1.591,0.694,0.769,0.538,0.123,0.056
406.8,2.452,1.591,0.694,0.769,0.539,0.123,0.056
406.90000000000003,2.452,1.591,0.694,0.769,0.538,0.123,0.056
407.0,2.452,1.591,0.694,0.77,0.538,0.123,0.056
407.1,2.452,1.591,0.694,0.77,0.538,0.124,0.056
407.20000000000005,2.452,1.591,0.694,0.77,0.538,0.123,0.056
407.3,2.452,1.591,0.694,0.77,0.538,0.124,0.056
407.40000000000003,2.452,1.591,0.694,0.77,0.538,0.124,0.056
407.5,2.452,1.591,0.694,0.77,0.539,0.123,0.056
407.6,2.452,1.591,0.694,0.77,0.538,0.124,0.056
407.70000000000005,2.452,1.591,0.694,0.77,0.538,0.124,0.056
407.8,2.452,1.591,0.694,0.769,0.539,0.124,0.056
407.90000000000003,2.452,1.591,0.694,0.77,0.538,0.124,0.056
408.0,2.452,1.591,0.694,0.769,0.538,0.124,0.056
408.1,2.452,1.591,0.694,0.769,0.538,0.124,0.056
408.20000000000005,2.452,1.591,0.694,0.77,0.539,0.124,0.056
408.3,2.452,1.591,0.694,0.768,0.538,0.124,0.056
408.40000000000003,2.452,1.591,0.694,0.769,0.538,0.124,0.056
408.5,2.452,1.591,0.694,0.769,0.538,0.124,0.056
408.6,2.452,1.591,0.694,0.769,0.538,0.124,0.055
408.70000000000005,2.452,1.591,0.694,0.769,0.538,0.124,0.056
408.8,2.452,1.591,0.694,0.768,0.539,0.124,0.055
408.90000000000003,2.452,1.591,0.694,0.768,0.538,0.124,0.056
409.0,2.324,1.484,0.653,0.768,0.539,0.124,0.056
409.1,2.452,1.591,0.694,0.768,0.538,0.124,0.055
409.20000000000005,2.452,1.591,0.694,0.768,0.538,0.124,0.055
409.3,2.452,1.591,0.694,0.768,0.538,0.124,0.056
409.40000000000003,2.452,1.591,0.694,0.768,0.538,0.123,0.055
409.5,2.452,1.591,0.694,0.768,0.537,0.124,0.055
409.6,2.452,1.591,0.694,0.768,0.538,0.123,0.055
409.70000000000005,2.452,1.591,0.694,0.769,0.538,0.124,0.055
409.8,2.452,1.591,0.694,0.769,0.539,0.124,0.056
409.90000000000003,2.452,1.591,0.694,0.769,0.538,0.124,0.055
410.0,2.452,1.591,0.694,0.769,0.538,0.123,0.055
410.1,2.452,1.591,0.694,0.769,0.539,0.123,0.055
410.20000000000005,2.452,1.591,0.694,0.769,0.539,0.123,0.056
410.3,2.452,1.591,0.694,0.769,0.538,0.124,0.055
410.40000000000003,2.452,1.591,0.694,0.769,0.538,0.123,0.055
410.5,2.452,1.591,0.694,0.77,0.539,0.124,0.056
410.6,2.452,1.591,0.694,0.769,0.538,0.123,0.055
410.70000000000005,2.452,1.591,0.694,0.77,0.539,0.124,0.055
410.8,2.452,1.591,0.694,0.769,0.538,0.124,0.056
410.90000000000003,2.452,1.591,0.694,0.769,0.538,0.123,0.055
411.0,2.452,1.591,0.694,0.768,0.538,0.124,0.055
411.1,2.452,1.591,0.694,0.769,0.538,0.124,0.056
411.20000000000005,2.452,1.591,0.694,0.768,0.538,0.123,0.055
411.3,2.452,1.591,0.694,0.769,0.538,0.123,0.055
411.40000000000003,2.452,1.591,0.694,0.768,0.538,0.123,0.055
411.5,2.452,1.591,0.694,0.768,0.538,0.123,0.055
411.6,2.452,1.591,0.694,0.768,0.538,0.122,0.055
411.70000000000005,2.452,1.591,0.694,0.768,0.539,0.122,0.056
411.8,2.452,1.591,0.694,0.768,0.538,0.122,0.055
411.90000000000003,2.452,1.591,0.694,0.768,0.538,0.122,0.055
412.0,2.452,1.591,0.694,0.768,0.538,0.122,0.055
412.1,2.452,1.591,0.694,0.768,0.539,0.122,0.055
412.20000000000005,2.452,1.591,0.694,0.768,0.538,0.121,0.055
412.3,2.452,1.591,0.694,0.768,0.538,0.121,0.055
412.40000000000003,2.452,1.591,0.694,0.761,0.538,0.121,0.055
412.5,2.452,1.591,0.694,0.761,0.538,0.121,0.055
412.6,2.452,1.591,0.694,0.761,0.538,0.121,0.055
412.70000000000005,2.452,1.591,0.694,0.761,0.537,0.12,0.054
412.8,2.452,1.591,0.694,0.761,0.538,0.12,0.055
412.90000000000003,2.198,1.379,0.613,0.759,0.538,0.12,0.054
413.0,2.452,1.591,0.694,0.759,0.538,0.12,0.054
413.1,2.452,1.591,0.694,0.759,0.538,0.119,0.054
413.20000000000005,2.452,1.591,0.694,0.758,0.537,0.119,0.054
413.3,2.452,1.591,0.694,0.757,0.538,0.118,0.053
413.40000000000003,2.452,1.591,0.694,0.757,0.538,0.118,0.054
413.5,2.452,1.591,0.694,0.758,0.538,0.118,0.053
413.6,2.452,1.591,0.694,0.758,0.539,0.118,0.054
413.70000000000005,2.452,1.591,0.694,0.757,0.538,0.118,0.055
413.8,2.452,1.591,0.694,0.757,0.538,0.118,0.054
413.90000000000003,2.452,1.591,0.694,0.756,0.538,0.118,0.054
414.0,2.452,1.591,0.694,0.757,0.538,0.117,0.055
414.1,2.452,1.591,0.694,0.756,0.538,0.117,0.055
414.20000000000005,2.452,1.591,0.694,0.756,0.537,0.117,0.055
414.3,2.581,1.701,0.736,0.756,0.538,0.117,0.054
414.40000000000003,2.452,1.591,0.694,0.756,0.538,0.117,0.055
414.5,2.452,1.591,0.694,0.757,0.538,0.117,0.054
414.6,2.452,1.591,0.694,0.757,0.538,0.117,0.055
414.70000000000005,2.452,1.591,0.694,0.756,0.538,0.117,0.054
414.8,2.452,1.591,0.694,0.757,0.538,0.117,0.054
414.90000000000003,2.452,1.591,0.694,0.757,0.538,0.117,0.054
415.0,2.452,1.591,0.694,0.757,0.538,0.117,0.054
415.1,2.452,1.591,0.694,0.757,0.538,0.117,0.055
415.20000000000005,2.452,1.591,0.694,0.757,0.538,0.117,0.054
415.3,2.452,1.591,0.694,0.757,0.538,0.117,0.054
415.40000000000003,2.452,1.591,0.694,0.758,0.538,0.117,0.054
415.5,2.452,1.591,0.694,0.757,0.538,0.117,0.054
415.6,2.452,1.591,0.694,0.757,0.538,0.117,0.055
415.70000000000005,2.452,1.591,0.694,0.758,0.538,0.117,0.055
415.8,2.452,1.591,0.694,0.758,0.538,0.117,0.054
415.90000000000003,2.452,1.591,0.694,0.758,0.538,0.117,0.054
416.0,2.452,1.591,0.694,0.758,0.538,0.117,0.054
416.1,2.452,1.591,0.694,0.758,0.538,0.117,0.054
416.20000000000005,2.452,1.591,0.694,0.758,0.538,0.117,0.054
416.3,2.452,1.591,0.694,0.758,0.538,0.117,0.054
416.40000000000003,2.452,1.591,0.694,0.757,0.538,0.117,0.054
416.5,2.452,1.591,0.694,0.758,0.538,0.117,0.054
416.6,2.452,1.591,0.694,0.758,0.538,0.117,0.054
416.70000000000005,2.452,1.591,0.694,0.758,0.538,0.117,0.054
416.8,2.452,1.591,0.694,0.758,0.537,0.117,0.054
416.90000000000003,2.452,1.591,0.694,0.758,0.537,0.116,0.054
417.0,2.452,1.591,0.694,0.757,0.538,0.116,0.055
417.1,2.452,1.591,0.694,0.757,0.538,0.116,0.054
417.20000000000005,2.452,1.591,0.694,0.757,0.537,0.116,0.054
417.3,2.452,1.591,0.694,0.757,0.537,0.116,0.055
417.40000000000003,2.452,1.591,0.694,0.757,0.537,0.116,0.055
417.5,2.842,1.93,0.821,0.756,0.538,0.116,0.054
417.6,2.452,1.591,0.694,0.757,0.537,0.117,0.054
417.70000000000005,2.452,1.591,0.694,0.757,0.537,0.116,0.054
417.8,2.581,1.701,0.736,0.757,0.538,0.116,0.054
417.90000000000003,2.452,1.591,0.694,0.756,0.537,0.116,0.054
418.0,2.452,1.591,0.694,0.757,0.538,0.116,0.054
418.1,2.452,1.591,0.694,0.757,0.537,0.116,0.055
418.20000000000005,2.452,1.591,0.694,0.758,0.538,0.116,0.054
418.3,2.452,1.591,0.694,0.758,0.537,0.116,0.054
418.40000000000003,2.452,1.591,0.694,0.758,0.538,0.116,0.054
418.5,2.452,1.591,0.694,0.758,0.538,0.117,0.055
418.6,2.452,1.591,0.694,0.758,0.538,0.116,0.054
418.70000000000005,2.581,1.701,0.736,0.758,0.537,0.116,0.055
418.8,2.452,1.591,0.694,0.759,0.537,0.117,0.055
418.90000000000003,2.452,1.591,0.694,0.759,0.537,0.117,0.055
419.0,2.452,1.591,0.694,0.758,0.537,0.117,0.055
419.1,2.452,1.591,0.694,0.758,0.537,0.116,0.055
419.20000000000005,2.452,1.591,0.694,0.759,0.537,0.117,0.054
419.3,2.452,1.591,0.694,0.758,0.537,0.117,0.055
419.40000000000003,2.452,1.591,0.694,0.758,0.537,0.117,0.055
419.5,2.452,1.591,0.694,0.759,0.537,0.117,0.055
419.6,2.452,1.591,0.694,0.758,0.537,0.117,0.055
419.70000000000005,2.452,1.591,0.694,0.758,0.537,0.117,0.055
419.8,2.452,1.591,0.694,0.758,0.537,0.117,0.055
419.90000000000003,2.452,1.591,0.694,0.758,0.537,0.116,0.055
420.0,2.452,1.591,0.694,0.758,0.538,0.117,0.054
420.1,2.452,1.591,0.694,0.757,0.537,0.116,0.055
420.20000000000005,2.452,1.591,0.694,0.758,0.537,0.116,0.055
420.3,2.452,1.591,0.694,0.758,0.537,0.116,0.054
420.40000000000003,2.452,1.591,0.694,0.757,0.537,0.116,0.055
420.5,2.452,1.591,0.694,0.757,0.537,0.116,0.055
420.6,2.452,1.591,0.694,0.756,0.537,0.116,0.055
420.70000000000005,2.452,1.591,0.694,0.756,0.537,0.116,0.055
420.8,2.452,1.591,0.694,0.756,0.537,0.115,0.053
420.90000000000003,2.452,1.591,0.694,0.756,0.538,0.115,0.054
421.0,2.452,1.591,0.694,0.756,0.537,0.115,0.054
421.1,2.452,1.591,0.694,0.756,0.537,0.116,0.055
421.20000000000005,2.452,1.591,0.694,0.757,0.538,0.115,0.054
421.3,2.452,1.591,0.694,0.756,0.537,0.115,0.054
421.40000000000003,2.452,1.591,0.694,0.756,0.536,0.115,0.053
421.5,2.452,1.591,0.694,0.756,0.537,0.116,0.054
421.6,2.452,1.591,0.694,0.756,0.537,0.115,0.054
421.70000000000005,2.452,1.591,0.694,0.756,0.537,0.115,0.054
421.8,2.198,1.379,0.613,0.756,0.537,0.115,0.054
421.90000000000003,2.452,1.591,0.694,0.757,0.537,0.115,0.054
422.0,2.452,1.591,0.694,0.756,0.537,0.115,0.054
422.1,2.452,1.591,0.694,0.757,0.538,0.115,0.054
422.20000000000005,2.452,1.591,0.694,0.757,0.537,0.116,0.054
422.3,2.842,1.93,0.821,0.757,0.537,0.116,0.054
422.40000000000003,2.452,1.591,0.694,0.758,0.536,0.115,0.055
422.5,2.452,1.591,0.694,0.757,0.537,0.116,0.055
422.6,2.452,1.591,0.694,0.757,0.536,0.116,0.055
422.70000000000005,2.452,1.591,0.694,0.758,0.537,0.116,0.055
422.8,2.581,1.701,0.736,0.758,0.537,0.116,0.055
422.90000000000003,2.452,1.591,0.694,0.759,0.537,0.116,0.055
423.0,2.452,1.591,0.694,0.759,0.537,0.116,0.055
423.1,2.452,1.591,0.694,0.761,0.537,0.116,0.055
423.20000000000005,2.452,1.591,0.694,0.76,0.537,0.116,0.055
423.3,2.452,1.591,0.694,0.759,0.537,0.116,0.055
423.40000000000003,2.452,1.591,0.694,0.759,0.537,0.117,0.055
423.5,2.581,1.701,0.736,0.759,0.537,0.117,0.055
423.6,2.452,1.591,0.694,0.758,0.537,0.116,0.056
423.70000000000005,2.452,1.591,0.694,0.759,0.537,0.116,0.055
423.8,2.452,1.591,0.694,0.758,0.536,0.116,0.055
423.90000000000003,2.452,1.591,0.694,0.758,0.537,0.116,0.055
424.0,2.452,1.591,0.694,0.758,0.537,0.116,0.055
424.1,2.452,1.591,0.694,0.758,0.537,0.116,0.055
424.20000000000005,2.452,1.591,0.694,0.757,0.537,0.116,0.055
424.3,2.452,1.591,0.694,0.757,0.537,0.116,0.055
424.40000000000003,2.452,1.591,0.694,0.758,0.536,0.116,0.055
424.5,2.452,1.591,0.694,0.758,0.537,0.116,0.055
424.6,2.452,1.591,0.694,0.758,0.536,0.116,0.055
424.70000000000005,2.452,1.591,0.694,0.757,0.537,0.116,0.055
424.8,2.452,1.591,0.694,0.757,0.536,0.116,0.055
424.90000000000003,2.452,1.591,0.694,0.757,0.536,0.116,0.055
425.0,2.452,1.591,0.694,0.757,0.536,0.116,0.056
425.1,2.452,1.591,0.694,0.758,0.536,0.116,0.055
425.20000000000005,2.324,1.484,0.653,0.758,0.537,0.116,0.055
425.3,2.452,1.591,0.694,0.758,0.537,0.116,0.055
425.40000000000003,2.452,1.591,0.694,0.757,0.536,0.116,0.055
425.5,2.581,1.701,0.736,0.757,0.536,0.116,0.055
425.6,2.452,1.591,0.694,0.757,0.537,0.116,0.055
425.70000000000005,2.452,1.591,0.694,0.757,0.536,0.116,0.055
425.8,2.452,1.591,0.694,0.757,0.535,0.116,0.055
425.90000000000003,2.452,1.591,0.694,0.757,0.537,0.116,0.055
426.0,2.452,1.591,0.694,0.757,0.536,0.116,0.055
426.1,2.452,1.591,0.694,0.757,0.536,0.116,0.055
426.20000000000005,2.452,1.591,0.694,0.758,0.536,0.116,0.055
426.3,2.452,1.591,0.694,0.757,0.536,0.116,0.055
426.40000000000003,2.452,1.591,0.694,0.757,0.537,0.116,0.055
426.5,2.452,1.591,0.694,0.758,0.537,0.116,0.055
426.6,2.452,1.591,0.694,0.757,0.537,0.115,0.055
426.70000000000005,2.452,1.591,0.694,0.757,0.536,0.116,0.055
426.8,2.452,1.591,0.694,0.757,0.537,0.116,0.055
426.90000000000003,2.452,1.591,0.694,0.757,0.537,0.116,0.055
427.0,2.452,1.591,0.694,0.757,0.537,0.115,0.055
427.1,2.452,1.591,0.694,0.757,0.536,0.116,0.055
427.20000000000005,2.452,1.591,0.694,0.757,0.536,0.116,0.055
427.3,2.452,1.591,0.694,0.757,0.537,0.116,0.055
427.40000000000003,2.452,1.591,0.694,0.757,0.536,0.116,0.055
427.5,2.452,1.591,0.694,0.758,0.536,0.116,0.055
427.6,2.581,1.701,0.736,0.758,0.537,0.116,0.055
427.70000000000005,2.452,1.591,0.694,0.758,0.536,0.116,0.055
427.8,2.452,1.591,0.694,0.759,0.536,0.116,0.055
427.90000000000003,2.452,1.591,0.694,0.759,0.536,0.116,0.055
428.0,2.452,1.591,0.694,0.76,0.536,0.116,0.056
428.1,2.452,1.591,0.694,0.76,0.536,0.117,0.055
428.20000000000005,2.452,1.591,0.694,0.759,0.536,0.117,0.056
428.3,2.452,1.591,0.694,0.761,0.537,0.117,0.056
428.40000000000003,2.452,1.591,0.694,0.761,0.536,0.117,0.056
428.5,2.452,1.591,0.694,0.761,0.536,0.117,0.056
428.6,2.452,1.591,0.694,0.761,0.536,0.118,0.055
428.70000000000005,2.452,1.591,0.694,0.761,0.535,0.117,0.056
428.8,2.452,1.591,0.694,0.761,0.536,0.117,0.056
428.90000000000003,2.452,1.591,0.694,0.761,0.536,0.117,0.056
429.0,2.452,1.591,0.694,0.761,0.535,0.117,0.056
429.1,2.452,1.591,0.694,0.761,0.536,0.117,0.056
429.20000000000005,2.452,1.591,0.694,0.761,0.535,0.118,0.055
429.3,2.452,1.591,0.694,0.759,0.535,0.117,0.055
429.40000000000003,2.452,1.591,0.694,0.759,0.536,0.117,0.056
429.5,2.452,1.591,0.694,0.759,0.535,0.117,0.055
429.6,2.452,1.591,0.694,0.759,0.536,0.117,0.056
429.70000000000005,2.452,1.591,0.694,0.758,0.535,0.117,0.055
429.8,2.452,1.591,0.694,0.758,0.535,0.118,0.055
429.90000000000003,2.452,1.591,0.694,0.758,0.535,0.117,0.055
430.0,2.452,1.591,0.694,0.758,0.535,0.117,0.055
430.1,2.452,1.591,0.694,0.758,0.535,0.117,0.055
430.20000000000005,2.452,1.591,0.694,0.758,0.535,0.117,0.055
430.3,2.452,1.591,0.694,0.758,0.535,0.117,0.055
430.40000000000003,2.452,1.591,0.694,0.757,0.535,0.117,0.055
430.5,2.452,1.591,0.694,0.757,0.535,0.117,0.055
430.6,2.452,1.591,0.694,0.757,0.535,0.116,0.055
430.70000000000005,2.452,1.591,0.694,0.757,0.535,0.116,0.055
430.8,2.452,1.591,0.694,0.757,0.535,0.116,0.055
430.90000000000003,2.452,1.591,0.694,0.757,0.536,0.116,0.055
431.0,2.452,1.591,0.694,0.758,0.535,0.116,0.055
431.1,2.452,1.591,0.694,0.757,0.535,0.117,0.055
431.20000000000005,2.452,1.591,0.694,0.757,0.535,0.116,0.055
431.3,2.452,1.591,0.694,0.758,0.536,0.117,0.055
431.40000000000003,2.452,1.591,0.694,0.759,0.536,0.117,0.055
431.5,2.452,1.591,0.694,0.758,0.535,0.117,0.055
431.6,2.452,1.591,0.694,0.759,0.535,0.117,0.055
431.70000000000005,2.452,1.591,0.694,0.761,0.536,0.117,0.055
431.8,2.452,1.591,0.694,0.761,0.536,0.117,0.056
431.90000000000003,2.452,1.591,0.694,0.761,0.536,0.117,0.055
432.0,2.452,1.591,0.694,0.761,0.536,0.118,0.056
432.1,2.452,1.591,0.694,0.762,0.535,0.118,0.055
432.20000000000005,2.452,1.591,0.694,0.762,0.535,0.118,0.056
432.3,2.452,1.591,0.694,0.768,0.535,0.118,0.055
432.40000000000003,2.452,1.591,0.694,0.764,0.535,0.118,0.056
432.5,2.452,1.591,0.694,0.768,0.535,0.118,0.056
432.6,2.452,1.591,0.694,0.768,0.535,0.118,0.056
432.70000000000005,2.452,1.591,0.694,0.763,0.535,0.119,0.056
432.8,2.842,1.93,0.821,0.768,0.536,0.119,0.056
432.90000000000003,2.452,1.591,0.694,0.768,0.535,0.119,0.056
433.0,2.452,1.591,0.694,0.768,0.535,0.119,0.056
433.1,2.324,1.484,0.653,0.768,0.535,0.119,0.056
433.20000000000005,2.452,1.591,0.694,0.768,0.535,0.12,0.056
433.3,2.452,1.591,0.694,0.768,0.534,0.119,0.057
433.40000000000003,2.452,1.591,0.694,0.768,0.535,0.12,0.056
433.5,2.452,1.591,0.694,0.768,0.535,0.12,0.056
433.6,2.581,1.701,0.736,0.768,0.535,0.119,0.056
433.70000000000005,2.452,1.591,0.694,0.763,0.536,0.119,0.056
433.8,2.198,1.379,0.613,0.762,0.535,0.119,0.056
433.90000000000003,2.452,1.591,0.694,0.761,0.535,0.12,0.056
434.0,2.452,1.591,0.694,0.762,0.535,0.119,0.056
434.1,2.452,1.591,0.694,0.761,0.534,0.12,0.056
434.20000000000005,2.452,1.591,0.694,0.761,0.535,0.12,0.056
434.3,2.452,1.591,0.694,0.761,0.535,0.119,0.056
434.40000000000003,2.452,1.591,0.694,0.761,0.535,0.119,0.056
434.5,2.452,1.591,0.694,0.761,0.535,0.12,0.056
434.6,2.452,1.591,0.694,0.761,0.535,0.119,0.056
434.70000000000005,2.452,1.591,0.694,0.761,0.534,0.119,0.056
434.8,2.581,1.701,0.736,0.761,0.535,0.119,0.056
434.90000000000003,2.452,1.591,0.694,0.761,0.535,0.12,0.056
435.0,2.452,1.591,0.694,0.762,0.535,0.12,0.056
435.1,2.452,1.591,0.694,0.761,0.534,0.12,0.056
435.20000000000005,2.452,1.591,0.694,0.762,0.534,0.12,0.056
435.3,2.452,1.591,0.694,0.764,0.535,0.12,0.056
435.40000000000003,2.452,1.591,0.694,0.768,0.535,0.12,0.055
435.5,2.452,1.591,0.694,0.768,0.536,0.12,0.056
435.6,2.452,1.591,0.694,0.768,0.535,0.12,0.056
435.70000000000005,2.452,1.591,0.694,0.768,0.536,0.12,0.056
435.8,2.452,1.591,0.694,0.768,0.535,0.121,0.056
435.90000000000003,2.452,1.591,0.694,0.768,0.536,0.12,0.056
436.0,2.452,1.591,0.694,0.768,0.535,0.12,0.056
436.1,2.452,1.591,0.694,0.768,0.535,0.121,0.057
436.20000000000005,2.452,1.591,0.694,0.768,0.535,0.121,0.056
436.3,2.452,1.591,0.694,0.768,0.535,0.121,0.056
436.40000000000003,2.452,1.591,0.694,0.768,0.535,0.121,0.056
436.5,2.452,1.591,0.694,0.768,0.535,0.121,0.057
436.6,2.452,1.591,0.694,0.768,0.535,0.121,0.056
436.70000000000005,2.452,1.591,0.694,0.768,0.535,0.121,0.056
436.8,2.452,1.591,0.694,0.768,0.535,0.121,0.056
436.90000000000003,2.452,1.591,0.694,0.768,0.535,0.122,0.056
437.0,2.452,1.591,0.694,0.768,0.535,0.122,0.056
437.1,2.452,1.591,0.694,0.768,0.535,0.121,0.056
437.20000000000005,2.452,1.591,0.694,0.768,0.534,0.122,0.056
437.3,2.452,1.591,0.694,0.768,0.534,0.122,0.056
437.40000000000003,2.452,1.591,0.694,0.768,0.535,0.122,0.056
437.5,2.452,1.591,0.694,0.768,0.535,0.122,0.057
437.6,2.452,1.591,0.694,0.768,0.535,0.122,0.056
437.70000000000005,2.452,1.591,0.694,0.768,0.535,0.121,0.056
437.8,2.452,1.591,0.694,0.768,0.536,0.121,0.056
437.90000000000003,2.452,1.591,0.694,0.768,0.535,0.122,0.056
438.0,2.452,1.591,0.694,0.768,0.535,0.122,0.056
438.1,2.452,1.591,0.694,0.768,0.535,0.122,0.057
438.20000000000005,2.452,1.591,0.694,0.768,0.536,0.122,0.056
438.3,2.452,1.591,0.694,0.768,0.536,0.122,0.056
438.40000000000003,2.452,1.591,0.694,0.768,0.535,0.123,0.056
438.5,2.452,1.591,0.694,0.768,0.535,0.123,0.057
438.6,2.452,1.591,0.694,0.768,0.535,0.123,0.056
438.70000000000005,2.452,1.591,0.694,0.769,0.535,0.123,0.057
438.8,2.452,1.591,0.694,0.769,0.535,0.123,0.057
438.90000000000003,2.452,1.591,0.694,0.768,0.536,0.123,0.056
439.0,2.452,1.591,0.694,0.769,0.535,0.124,0.056
439.1,2.452,1.591,0.694,0.77,0.535,0.124,0.057
439.20000000000005,2.452,1.591,0.694,0.77,0.534,0.124,0.056
439.3,2.452,1.591,0.694,0.769,0.535,0.124,0.056
439.40000000000003,2.452,1.591,0.694,0.769,0.536,0.124,0.057
439.5,2.452,1.591,0.694,0.77,0.535,0.124,0.056
439.6,2.452,1.591,0.694,0.77,0.535,0.124,0.056
439.70000000000005,2.452,1.591,0.694,0.77,0.535,0.124,0.056
439.8,2.452,1.591,0.694,0.77,0.535,0.124,0.056
439.90000000000003,2.452,1.591,0.694,0.77,0.536,0.124,0.056
440.0,2.452,1.591,0.694,0.77,0.535,0.124,0.056
440.1,2.452,1.591,0.694,0.769,0.535,0.124,0.056
440.20000000000005,2.452,1.591,0.694,0.77,0.535,0.124,0.056
440.3,2.452,1.591,0.694,0.769,0.535,0.124,0.056
440.40000000000003,2.452,1.591,0.694,0.769,0.535,0.124,0.056
440.5,2.452,1.591,0.694,0.769,0.535,0.125,0.056
440.6,2.452,1.591,0.694,0.769,0.534,0.124,0.056
440.70000000000005,2.581,1.701,0.736,0.769,0.535,0.124,0.056
440.8,2.452,1.591,0.694,0.769,0.534,0.124,0.056
440.90000000000003,2.452,1.591,0.694,0.769,0.535,0.124,0.056
441.0,2.452,1.591,0.694,0.769,0.535,0.124,0.056
441.1,2.452,1.591,0.694,0.769,0.535,0.124,0.056
441.20000000000005,2.452,1.591,0.694,0.768,0.535,0.124,0.056
441.3,2.452,1.591,0.694,0.768,0.534,0.124,0.056
441.40000000000003,2.452,1.591,0.694,0.769,0.535,0.124,0.056
441.5,2.452,1.591,0.694,0.768,0.534,0.124,0.056
441.6,2.452,1.591,0.694,0.768,0.534,0.124,0.056
441.70000000000005,2.452,1.591,0.694,0.768,0.535,0.124,0.055
441.8,2.452,1.591,0.694,0.768,0.535,0.123,0.056
441.90000000000003,2.452,1.591,0.694,0.768,0.535,0.124,0.056
442.0,2.452,1.591,0.694,0.768,0.535,0.124,0.056
442.1,2.452,1.591,0.694,0.769,0.535,0.124,0.056
442.20000000000005,2.452,1.591,0.694,0.768,0.535,0.124,0.056
442.3,2.452,1.591,0.694,0.768,0.535,0.123,0.056
442.40000000000003,2.452,1.591,0.694,0.768,0.535,0.124,0.056
442.5,2.452,1.591,0.694,0.768,0.534,0.123,0.056
442.6,2.452,1.591,0.694,0.768,0.534,0.124,0.056
442.70000000000005,2.452,1.591,0.694,0.768,0.534,0.124,0.056
442.8,2.452,1.591,0.694,0.768,0.534,0.123,0.056
442.90000000000003,2.452,1.591,0.694,0.769,0.535,0.123,0.056
443.0,2.452,1.591,0.694,0.769,0.535,0.123,0.056
443.1,2.452,1.591,0.694,0.768,0.534,0.124,0.056
443.20000000000005,2.452,1.591,0.694,0.769,0.535,0.124,0.056
443.3,2.452,1.591,0.694,0.768,0.535,0.124,0.056
443.40000000000003,2.452,1.591,0.694,0.769,0.535,0.124,0.056
443.5,2.452,1.591,0.694,0.768,0.534,0.124,0.056
443.6,2.452,1.591,0.694,0.768,0.535,0.124,0.056
443.70000000000005,2.452,1.591,0.694,0.769,0.534,0.124,0.056
443.8,2.581,1.701,0.736,0.768,0.535,0.123,0.056
443.90000000000003,2.452,1.591,0.694,0.768,0.534,0.124,0.056
444.0,2.452,1.591,0.694,0.768,0.535,0.123,0.056
444.1,2.452,1.591,0.694,0.769,0.535,0.124,0.056
444.20000000000005,2.452,1.591,0.694,0.768,0.535,0.123,0.056
444.3,2.452,1.591,0.694,0.769,0.535,0.124,0.056
444.40000000000003,2.452,1.591,0.694,0.769,0.535,0.124,0.056
444.5,2.581,1.701,0.736,0.768,0.535,0.124,0.056
444.6,2.452,1.591,0.694,0.769,0.534,0.124,0.056
444.70000000000005,2.452,1.591,0.694,0.769,0.535,0.124,0.056
444.8,2.452,1.591,0.694,0.769,0.535,0.124,0.056
444.90000000000003,2.452,1.591,0.694,0.769,0.534,0.124,0.056
445.0,2.452,1.591,0.694,0.769,0.534,0.124,0.056
445.1,2.452,1.591,0.694,0.768,0.535,0.124,0.057
445.20000000000005,2.452,1.591,0.694,0.768,0.534,0.124,0.056
445.3,2.452,1.591,0.694,0.768,0.534,0.124,0.056
445.40000000000003,2.452,1.591,0.694,0.768,0.535,0.124,0.056
445.5,2.452,1.591,0.694,0.769,0.535,0.124,0.056
445.6,2.452,1.591,0.694,0.768,0.535,0.124,0.056
445.70000000000005,2.452,1.591,0.694,0.768,0.534,0.124,0.056
445.8,2.452,1.591,0.694,0.768,0.534,0.124,0.056
445.90000000000003,2.452,1.591,0.694,0.768,0.535,0.124,0.056
446.0,2.452,1.591,0.694,0.768,0.534,0.124,0.055
446.1,2.452,1.591,0.694,0.768,0.535,0.124,0.056
446.20000000000005,2.452,1.591,0.694,0.768,0.535,0.124,0.055
446.3,2.452,1.591,0.694,0.768,0.534,0.123,0.056
446.40000000000003,2.452,1.591,0.694,0.768,0.534,0.124,0.055
446.5,2.452,1.591,0.694,0.768,0.534,0.123,0.056
446.6,2.452,1.591,0.694,0.768,0.534,0.123,0.056
446.70000000000005,2.452,1.591,0.694,0.768,0.534,0.123,0.056
446.8,2.452,1.591,0.694,0.768,0.534,0.123,0.055
446.90000000000003,2.452,1.591,0.694,0.768,0.534,0.124,0.055
447.0,2.452,1.591,0.694,0.768,0.534,0.123,0.056
